product_id,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
28,760e2931-1a19-4eb1-878a-e10f59b10163,Female,53,Clothing,5,1500.4,Cash,30/06/2022,Kanyon
4,cddce120-aca9-4be7-a326-3963fc35420c,Female,69,Shoes,1,600.17,Cash,24/07/2021,Kanyon
5,3d1320da-3639-4c42-ac9f-8d9f43baf0b9,Male,69,Clothing,5,1500.4,Cash,15/04/2022,Metropol AVM
27,0a89666f-2a2d-4533-826c-bbe3c4b9b6ff,Female,31,Food & Beverage,2,10.46,Debit Card,25/09/2021,Metropol AVM
27,34ff4772-e3fc-491e-bb94-c36ae7ff674d,Male,39,Books,5,75.75,Cash,24/08/2021,Kanyon
21,84801016-43f9-4859-9f19-d0e33ed33d57,Male,53,Shoes,5,3000.85,Cash,26/01/2021,Zorlu Center
41,f89baef4-0ec5-4518-969b-a9d3e71d6da5,Male,26,Cosmetics,2,81.32,Cash,5/2/2022,Metropol AVM
36,96799bc2-e5f1-40b4-b69b-7c1d79fbe786,Male,63,Food & Beverage,3,15.69,Cash,9/12/2022,Forum Istanbul
42,268157ba-28d1-48c7-9603-9f2141d3d5a1,Female,34,Clothing,5,1500.4,Cash,14/02/2021,Mall of Istanbul
7,7c044f85-96b8-443c-97bd-afe4049292cc,Male,25,Food & Beverage,1,5.23,Debit Card,17/07/2022,Kanyon
7,aeeeea7f-a688-4664-b4a6-7dea67db1e19,Female,20,Shoes,3,1800.51,Cash,3/1/2021,Metropol AVM
44,dbb6c729-c6aa-4323-b996-db6de3e1ebd8,Female,18,Clothing,4,1200.32,Debit Card,22/09/2022,Metropol AVM
60,8dcf4a21-9449-448f-91ad-3fc89d0223e1,Male,53,Cosmetics,4,162.64,Credit Card,27/06/2021,Kanyon
48,e3dca50d-69cb-445b-890a-f51120eecfed,Male,46,Cosmetics,4,162.64,Cash,3/2/2023,Mall of Istanbul
24,60460c42-8a83-441e-85a5-0e741699da42,Female,34,Clothing,1,300.08,Credit Card,29/07/2021,Istinye Park
18,ace9c97f-e29d-431e-b889-c9ed63dda1bb,Female,61,Clothing,3,900.24,Cash,8/12/2022,Metropol AVM
53,af2dfa8e-a270-4aa8-9e97-926963412827,Female,38,Clothing,5,1500.4,Credit Card,11/8/2022,Mall of Istanbul
28,b5e396e2-2a9a-4856-beca-ae41bc50687f,Female,67,Food & Beverage,3,15.69,Cash,13/09/2021,Metropol AVM
7,b70f6554-ff5d-4cc0-b102-5c575b6dfa9a,Male,33,Toys,4,143.36,Credit Card,27/05/2022,Istinye Park
40,28f95caf-545c-4a2b-aa87-66fddac786e9,Female,63,Clothing,4,1200.32,Debit Card,7/12/2022,Zorlu Center
1,85428407-2103-4e50-b027-2367a17bd53b,Female,21,Clothing,5,1500.4,Debit Card,5/1/2022,Cevahir AVM
56,35e9e6c2-4f42-46b8-9853-a49389809774,Female,41,Cosmetics,4,162.64,Debit Card,5/4/2022,Kanyon
32,b1286443-46b6-4be0-98c4-c84d2011b32c,Female,48,Food & Beverage,1,5.23,Credit Card,10/1/2022,Cevahir AVM
28,46364f19-8e7f-46a7-aeaf-68d3d4d0a5a4,Male,27,Technology,1,1050.0,Debit Card,30/01/2022,Kanyon
59,ea0fa22a-02c7-4354-a28a-4f511e314aee,Female,22,Toys,5,179.2,Credit Card,21/12/2022,Kanyon
47,2686fcce-28ba-4f22-be9a-864618d3ea32,Female,54,Clothing,4,1200.32,Credit Card,24/02/2021,Metropol AVM
47,65e46005-ad58-453d-9dcf-9257ca46be9e,Female,51,Toys,1,35.84,Cash,19/07/2022,Metrocity
45,27b785da-192f-4c1f-aeac-df02be8db826,Female,29,Clothing,1,300.08,Debit Card,15/01/2023,Metropol AVM
9,96bcfd36-a8a1-495a-ba6f-7359d406e3d2,Female,44,Shoes,2,1200.34,Credit Card,12/1/2023,Kanyon
30,1c9709f8-5a04-46b7-b906-e04dbff1bf6f,Female,20,Shoes,3,1800.51,Credit Card,5/11/2022,Kanyon
21,d9faf941-d3b6-4c6c-a9ef-6baf2303d820,Female,59,Shoes,2,1200.34,Cash,23/07/2021,Metrocity
42,6b195ea1-a0cf-47eb-b818-b093106337d7,Female,23,Clothing,4,1200.32,Credit Card,30/06/2022,Metropol AVM
36,483bd92d-4dee-4ff3-9e00-ad2fcb48f668,Female,25,Clothing,1,300.08,Credit Card,1/11/2022,Emaar Square Mall
1,46e19b9f-e451-479f-939b-860a2aa980c0,Male,63,Shoes,1,600.17,Cash,27/10/2022,Kanyon
17,9f4be92a-3e69-4000-8108-2a0e8ab10d4e,Male,21,Clothing,5,1500.4,Debit Card,21/08/2022,Kanyon
43,8cdccd08-518a-45a4-9d76-412bd16e3482,Female,56,Clothing,3,900.24,Credit Card,13/03/2021,Cevahir AVM
32,5a165b97-357f-4bb2-adf6-7501ca5c223d,Male,39,Cosmetics,2,81.32,Credit Card,4/8/2022,Kanyon
35,7ee72bf7-867b-4405-8b5a-57f4e338abc4,Male,50,Food & Beverage,2,10.46,Credit Card,1/4/2021,Mall of Istanbul
6,aeaa3c2b-d57a-4712-aa66-f8525d1b4461,Female,54,Shoes,4,2400.68,Debit Card,8/8/2021,Mall of Istanbul
27,3cebee1f-05d4-4fdb-b48c-2e81d5319764,Male,27,Technology,3,3150.0,Credit Card,28/06/2021,Viaport Outlet
58,71dea4d3-cc27-45a8-9719-fc76ac85b81b,Male,56,Clothing,5,1500.4,Credit Card,25/01/2021,Emaar Square Mall
40,fddc1d9a-8e53-41a7-b048-11f869299190,Female,53,Clothing,4,1200.32,Cash,22/11/2021,Metropol AVM
33,d6d01c1e-b7f8-403c-b0ed-d2e1fe8e3bbb,Female,62,Cosmetics,3,121.98,Credit Card,13/11/2022,Viaport Outlet
3,2176646e-d7be-4ef4-b30a-3396b406dc80,Female,42,Clothing,4,1200.32,Credit Card,12/8/2022,Kanyon
19,b8ada958-c1cc-439c-9157-04b1d737ee46,Female,68,Toys,2,71.68,Credit Card,18/09/2022,Metrocity
55,df9d0798-020d-4418-8bf9-3e6bb7df7622,Male,27,Clothing,4,1200.32,Cash,8/6/2021,Mall of Istanbul
14,892e9505-ba82-4b02-aa83-4bc411c2ce66,Male,39,Cosmetics,4,162.64,Cash,30/08/2021,Viaport Outlet
46,b01f6c96-0534-419c-8bf7-0f427ef8b0fe,Male,44,Toys,3,107.52,Debit Card,19/06/2022,Kanyon
40,5861a513-79db-4bc8-b85c-2f6f3b5586da,Female,52,Clothing,3,900.24,Debit Card,15/12/2022,Emaar Square Mall
58,18b54b8f-3945-456d-b58c-45f5f597f8b0,Female,19,Cosmetics,2,81.32,Cash,29/12/2021,Mall of Istanbul
39,712a03e4-52eb-4496-ac27-23f3fdd4ec9d,Female,68,Cosmetics,3,121.98,Credit Card,19/06/2022,Cevahir AVM
9,bf284498-4625-46de-b311-0fec5ef53667,Male,22,Books,5,75.75,Cash,16/06/2021,Emaar Square Mall
38,22aed803-7b9b-4b5f-9375-99c29a3627bd,Male,61,Shoes,1,600.17,Cash,7/2/2021,Emaar Square Mall
58,d59544b4-5c4d-4510-b1af-405394bacb3c,Male,23,Food & Beverage,3,15.69,Credit Card,17/01/2023,Kanyon
28,4d3e9001-8d30-414b-be37-d909417aef64,Male,34,Cosmetics,5,203.3,Debit Card,20/01/2022,Metrocity
16,12b08e29-45c1-42f5-9536-97ff02f686e6,Female,33,Souvenir,2,23.46,Debit Card,31/07/2022,Metrocity
35,e9a0ba82-24c4-4d6a-9e8a-b49baea9fbf4,Female,60,Shoes,1,600.17,Credit Card,30/09/2021,Metropol AVM
41,e34db4b8-03c6-46af-97b4-3711b7582704,Female,24,Food & Beverage,1,5.23,Debit Card,6/4/2022,Zorlu Center
26,80276a99-ccb7-4545-b585-70fc4b3e8e3c,Male,53,Cosmetics,5,203.3,Debit Card,14/11/2022,Mall of Istanbul
59,b8af4ad3-1ffb-4b7c-89c2-9ce6718c1a3f,Male,22,Clothing,3,900.24,Credit Card,24/02/2021,Metrocity
29,e562b8d5-52bf-4489-8a19-e79a1ea5dbac,Male,50,Souvenir,4,46.92,Cash,25/05/2021,Metrocity
53,f83acfcb-02d1-4393-b2c9-540a19cdcead,Male,49,Clothing,2,600.16,Credit Card,22/03/2021,Metrocity
46,e3fe2c49-7d9e-422e-9ad2-105e5620d9d5,Male,31,Clothing,1,300.08,Debit Card,22/12/2022,Mall of Istanbul
42,e375e1ed-f301-4338-9831-6d1fef911b65,Male,29,Food & Beverage,5,26.15,Cash,7/7/2021,Cevahir AVM
6,2314e425-7b1b-477e-9b6a-9c9178cc5dee,Female,52,Food & Beverage,1,5.23,Credit Card,18/09/2021,Kanyon
41,39253f41-861c-4143-aae5-65b556cff337,Female,67,Cosmetics,2,81.32,Cash,18/02/2022,Istinye Park
5,b0e80a24-76a6-46bd-b6f7-9d8af5f228d6,Female,50,Food & Beverage,2,10.46,Cash,13/06/2021,Metropol AVM
23,4cf58ff4-b939-4622-848f-942fa25932d4,Female,58,Toys,5,179.2,Cash,30/05/2021,Mall of Istanbul
7,f99f4102-be67-4b8c-a455-bf411b8164b0,Female,50,Clothing,4,1200.32,Debit Card,26/03/2021,Metropol AVM
10,5e2d78a3-5304-42dc-8cad-654d3a9f2253,Female,68,Technology,2,2100.0,Credit Card,27/07/2022,Kanyon
39,6f67d1a2-4bb5-437c-b166-9fcc2f721584,Female,59,Souvenir,2,23.46,Credit Card,6/4/2022,Emaar Square Mall
7,8a36fe31-8a72-4a6d-8da8-d39bb6f86b2c,Female,66,Clothing,5,1500.4,Cash,4/2/2022,Forum Istanbul
15,7d6878cf-94e3-4720-9167-f5425d95a84e,Male,69,Souvenir,4,46.92,Cash,26/06/2022,Zorlu Center
7,a912eacb-39c1-4dc4-a46f-6b9ff8d7f7de,Male,27,Food & Beverage,5,26.15,Cash,25/07/2022,Mall of Istanbul
7,8ddbab25-5ba1-4a84-9cc5-6f0ac9a83ce9,Female,52,Toys,1,35.84,Credit Card,19/09/2021,Zorlu Center
57,1ded35b4-b336-434a-9099-3e99e50ea8e7,Female,27,Clothing,2,600.16,Cash,10/10/2022,Istinye Park
21,efe857c7-0432-4b0b-a984-e3e89a996812,Female,43,Technology,2,2100.0,Credit Card,29/03/2022,Forum Istanbul
11,9c8d5d91-ef84-41cb-897e-6be7fdb0816d,Male,36,Clothing,1,300.08,Cash,9/7/2021,Emaar Square Mall
58,410808d8-c365-4c4a-8245-13d10288b11e,Female,19,Souvenir,1,11.73,Cash,25/01/2022,Kanyon
50,6d8a0129-674f-4b22-b4a8-99dcaeff8ff8,Male,21,Books,5,75.75,Cash,14/12/2021,Metrocity
47,7a459fe5-b658-4af7-aca1-781ed3dfa9a5,Male,20,Clothing,1,300.08,Cash,4/9/2022,Kanyon
26,eebed7a3-e7e2-4f45-b4ea-f01fa45c100a,Female,23,Toys,2,71.68,Debit Card,14/08/2022,Metropol AVM
60,a8143cc6-3043-450e-823c-2ebacd066220,Female,52,Cosmetics,2,81.32,Cash,3/2/2022,Metrocity
15,5f32579f-6add-4415-8c14-731af1dc0bab,Male,24,Clothing,4,1200.32,Credit Card,3/1/2021,Kanyon
33,7d183ecd-e890-4246-b230-40f2d73b993b,Female,20,Food & Beverage,5,26.15,Credit Card,5/12/2021,Metropol AVM
11,c1975c72-659a-454a-b46a-67251627bda2,Male,58,Toys,3,107.52,Credit Card,14/06/2022,Zorlu Center
56,6a97999d-85be-4152-92fc-251f0b4b95f2,Male,21,Clothing,4,1200.32,Debit Card,13/08/2021,Mall of Istanbul
20,2a42b88b-4baf-4259-a953-ddf85dc11a94,Male,35,Shoes,2,1200.34,Cash,11/1/2022,Istinye Park
37,f6974208-6343-4c6c-bf25-c9d55c9a5207,Female,29,Cosmetics,3,121.98,Cash,22/12/2021,Kanyon
45,816d3b55-5bdd-469b-a6bf-530a9d688422,Male,68,Cosmetics,2,81.32,Credit Card,4/2/2021,Forum Istanbul
7,964a7ce3-f649-4aa2-b469-3c1ce9b0ef3a,Female,50,Cosmetics,3,121.98,Debit Card,22/02/2022,Emaar Square Mall
29,aa52798f-b299-4226-8428-780619ac4310,Female,44,Toys,3,107.52,Cash,14/09/2021,Kanyon
30,94403cf9-1882-487f-b17e-2bfc80e52e05,Female,47,Clothing,1,300.08,Cash,3/8/2021,Cevahir AVM
29,5365b668-17e1-4aa5-8f5c-ba695d6b2316,Female,48,Souvenir,4,46.92,Cash,2/1/2023,Metrocity
31,9c6c060f-9c93-4767-8814-9fa4048f15aa,Female,39,Toys,1,35.84,Credit Card,23/11/2022,Mall of Istanbul
52,656a03ef-c167-4161-86ac-d736ad234715,Male,27,Clothing,1,300.08,Cash,10/1/2023,Kanyon
44,a8ab2c59-230a-4d37-ac52-362aeb83bdaf,Female,34,Shoes,4,2400.68,Cash,10/1/2022,Viaport Outlet
18,80266150-a220-4e72-a0cc-44bb48f2c50b,Female,65,Food & Beverage,1,5.23,Cash,6/8/2022,Kanyon
24,3885c358-d88b-4555-bd25-90b0e5f4438c,Female,53,Cosmetics,2,81.32,Cash,19/02/2023,Istinye Park
16,cbdb74f3-02bd-46fb-8e28-be5290c6135f,Female,19,Food & Beverage,3,15.69,Credit Card,29/06/2021,Kanyon
41,75964d69-da42-4927-b7d9-856f987613cf,Female,19,Clothing,2,600.16,Cash,1/7/2021,Istinye Park
31,59741b83-62af-43f0-aeec-b98d50bf5273,Female,31,Food & Beverage,1,5.23,Credit Card,7/2/2022,Metrocity
16,d5ddd2b0-c062-4336-b889-a79ec799cf15,Female,43,Toys,2,71.68,Cash,10/10/2021,Cevahir AVM
22,94b42a47-25b8-4f44-855f-07c0db4ac9c0,Male,42,Clothing,3,900.24,Credit Card,30/06/2021,Metrocity
50,bc198ea2-d90b-40a1-89b4-82c41a2d37cd,Male,58,Books,4,60.6,Credit Card,24/03/2022,Kanyon
56,205cab3b-d499-4ccd-b712-10a873df8470,Female,34,Cosmetics,3,121.98,Debit Card,17/09/2022,Istinye Park
55,e1db158a-d122-4abb-9b6a-b30f3373ea29,Female,32,Cosmetics,2,81.32,Debit Card,31/07/2021,Istinye Park
56,9cfdf48c-8fb5-4e26-b2ea-a0a6667fcf54,Male,27,Souvenir,4,46.92,Credit Card,21/11/2022,Kanyon
5,f605b9b3-fc9b-4716-8465-ef1ccbc89676,Female,28,Food & Beverage,2,10.46,Credit Card,4/9/2022,Kanyon
1,d4bea684-8554-45a7-a35d-9a94a44c0e44,Male,55,Cosmetics,3,121.98,Credit Card,18/02/2021,Kanyon
28,90184fb5-f71b-4bd3-8289-07b1005798de,Female,48,Souvenir,3,35.19,Cash,21/03/2021,Metropol AVM
44,d3f18423-7a52-4ce4-bbce-3e84787f6ad8,Female,46,Food & Beverage,4,20.92,Credit Card,2/9/2022,Mall of Istanbul
47,a0d9e9f8-1f3c-445f-82e7-87d14721a1f4,Female,20,Toys,3,107.52,Cash,16/06/2021,Metropol AVM
10,0f7e55f4-9f22-4a73-b757-a5aeeb6a9c4f,Male,39,Toys,3,107.52,Credit Card,26/01/2023,Mall of Istanbul
47,7651fbdc-e3fe-4379-a421-4725bb26694c,Male,44,Clothing,5,1500.4,Credit Card,1/7/2022,Mall of Istanbul
47,c31ec19c-a6c8-4287-8747-d801266913f0,Female,35,Cosmetics,5,203.3,Debit Card,25/01/2023,Cevahir AVM
22,e5e1a06e-ca2d-4876-8a7e-72bb25203df6,Male,48,Cosmetics,5,203.3,Credit Card,23/09/2022,Emaar Square Mall
22,3157afbe-36f3-4b93-8b33-99be9016a5f9,Female,22,Clothing,1,300.08,Credit Card,8/9/2021,Kanyon
28,59e37d7a-cea6-43ea-8f13-5130f1953aee,Female,52,Technology,3,3150.0,Debit Card,31/10/2022,Istinye Park
20,2853ecfe-43c2-4a3e-bf96-c6f0960af92b,Male,45,Clothing,5,1500.4,Debit Card,18/10/2021,Metrocity
28,00515584-638a-4f09-a650-f13f5f0d3589,Male,64,Clothing,4,1200.32,Credit Card,15/07/2022,Mall of Istanbul
50,9d83b433-ec29-4d16-aa1f-cf02dc17084e,Male,38,Souvenir,5,58.65,Credit Card,31/05/2021,Mall of Istanbul
21,7014ec03-cb7b-4a31-a271-cc8683d2ff63,Female,45,Shoes,2,1200.34,Cash,22/12/2021,Kanyon
12,5d017502-7336-4594-8f10-4e8d16f695cd,Female,41,Souvenir,5,58.65,Cash,28/10/2022,Metropol AVM
54,b8f56723-260e-4974-a4e8-3f5bc22c201e,Female,57,Cosmetics,1,40.66,Cash,13/06/2021,Forum Istanbul
18,a4464c42-ea1a-4f4f-b811-2cdf7a284a43,Male,57,Food & Beverage,4,20.92,Debit Card,25/09/2022,Kanyon
26,6c221758-fbfb-4603-a62f-b58565b915d6,Female,60,Books,1,15.15,Credit Card,18/08/2021,Mall of Istanbul
50,b276fde8-f5e2-4f2c-9cc9-8b80bc5ed616,Female,44,Food & Beverage,2,10.46,Debit Card,16/09/2021,Kanyon
16,272d1ddb-7916-41f5-9a5c-ee5abc7bd3b3,Male,38,Cosmetics,5,203.3,Cash,15/11/2022,Metrocity
39,fd687356-37e6-4e7b-9836-777b22465368,Male,65,Food & Beverage,3,15.69,Credit Card,7/8/2021,Mall of Istanbul
44,e50c08c2-5f59-462d-9e51-1941f83a3b5e,Male,30,Clothing,1,300.08,Debit Card,25/05/2021,Metropol AVM
26,f3bcad45-a41a-4c2c-8188-2c18b9dc7e6a,Female,50,Clothing,2,600.16,Debit Card,12/7/2022,Istinye Park
48,299dbc80-e4e5-4bf2-94a2-bfcafb958992,Female,19,Food & Beverage,3,15.69,Credit Card,14/09/2022,Forum Istanbul
21,e795095c-6d75-43c0-bfe9-a852d9b659a5,Male,26,Shoes,1,600.17,Debit Card,6/3/2022,Metrocity
60,d650bd85-efe7-4bdd-9661-ef3dc7185882,Female,54,Cosmetics,4,162.64,Credit Card,23/02/2023,Forum Istanbul
35,9519f45b-82cb-4916-9e56-6344bc1721b1,Female,63,Cosmetics,3,121.98,Credit Card,25/06/2021,Emaar Square Mall
11,39028bdc-5699-46d0-a140-f032eb39f561,Female,66,Clothing,2,600.16,Debit Card,31/07/2022,Metrocity
35,bba30aca-fd78-42f4-8ba2-2ed953db79cb,Female,48,Cosmetics,2,81.32,Debit Card,8/4/2021,Mall of Istanbul
5,e92ddf91-70c4-476a-b92c-460343afcbd6,Male,46,Clothing,2,600.16,Debit Card,1/4/2021,Zorlu Center
57,8031a668-5e7a-4a22-8533-96ebb05bdb26,Male,54,Shoes,4,2400.68,Cash,13/02/2022,Kanyon
26,77d88007-eae1-478b-bfb5-7f1992c5c95c,Male,62,Books,5,75.75,Cash,15/06/2022,Viaport Outlet
14,36551e2c-f75f-4501-a03e-33ce991d79f3,Female,64,Toys,3,107.52,Credit Card,19/07/2022,Mall of Istanbul
23,c6451e51-fabe-4126-9b07-37d4abb36211,Male,55,Food & Beverage,3,15.69,Cash,1/7/2022,Metrocity
29,d90e127a-7b03-424c-82e5-1015de3e684c,Female,20,Clothing,1,300.08,Credit Card,19/06/2021,Cevahir AVM
11,e4c6b0ea-9675-421c-ae41-742b53740ae2,Male,41,Toys,5,179.2,Credit Card,11/1/2022,Istinye Park
59,3514c424-2e56-416f-a80b-ae8cccc1b6c2,Male,54,Food & Beverage,5,26.15,Credit Card,5/12/2022,Istinye Park
32,17b51282-96b0-43bb-8bea-d7549e773d53,Male,34,Clothing,1,300.08,Cash,21/04/2021,Metropol AVM
41,c680e1df-dc43-4468-90a0-7a896954a59b,Female,31,Clothing,1,300.08,Cash,10/11/2021,Metropol AVM
34,de25b146-b349-4557-b11f-626f7efac9d7,Male,48,Toys,4,143.36,Cash,19/09/2022,Metrocity
16,6c5f43a0-edc3-41e2-b9f8-fe512488f85e,Female,44,Clothing,2,600.16,Debit Card,18/01/2021,Emaar Square Mall
12,181227a6-b2aa-4d7b-9034-274c83c73baf,Female,42,Shoes,1,600.17,Credit Card,21/04/2022,Kanyon
18,7f70de5e-9687-4f2d-95ae-2c811ffb1762,Male,25,Shoes,1,600.17,Credit Card,25/11/2022,Mall of Istanbul
29,e806ccd1-49b9-4a01-a234-390ac007eba1,Male,64,Clothing,5,1500.4,Cash,9/11/2022,Kanyon
56,ca17193e-c3be-476e-9503-37233e532b62,Female,67,Technology,5,5250.0,Cash,3/1/2022,Kanyon
18,9f0be8c6-d4b7-48ae-8d79-b03d8ff97567,Female,55,Clothing,2,600.16,Cash,19/02/2022,Zorlu Center
28,1fca81e5-368c-47b5-82af-e52689bfd5a7,Female,62,Shoes,3,1800.51,Credit Card,15/12/2022,Emaar Square Mall
14,8ea6690b-28c2-4caa-a755-5915efc4b2af,Female,54,Clothing,2,600.16,Credit Card,8/11/2021,Metrocity
8,769868c4-ec52-4eee-95ee-2977f9b814c2,Female,43,Food & Beverage,4,20.92,Credit Card,1/5/2022,Kanyon
43,792c00a9-ec7d-4a26-84ba-f832c01dc00c,Female,30,Clothing,2,600.16,Cash,14/04/2021,Forum Istanbul
16,017f9725-0dcb-4ba5-9e5b-6ad9bd26e99b,Female,58,Cosmetics,5,203.3,Debit Card,28/06/2021,Kanyon
54,bac02e25-2ea2-40d9-ac29-5b15762a1006,Male,49,Shoes,5,3000.85,Credit Card,10/6/2022,Forum Istanbul
12,8ad14ead-100b-4f00-8690-55aa34d46754,Female,49,Clothing,3,900.24,Cash,12/5/2022,Mall of Istanbul
8,73532bbb-5e81-4332-9a6c-21d623b7d2f1,Female,19,Clothing,5,1500.4,Debit Card,27/12/2022,Mall of Istanbul
30,0993e3e1-9065-458d-8091-7db0fac0a61a,Female,58,Food & Beverage,1,5.23,Debit Card,16/08/2021,Kanyon
14,3624c118-21a8-493f-b3ed-34b6cfcd4fb2,Female,49,Food & Beverage,2,10.46,Credit Card,5/3/2021,Kanyon
23,94122fdc-379e-42de-bea9-acbe1309a90a,Female,50,Technology,1,1050.0,Cash,9/2/2023,Zorlu Center
8,2b8d0ae8-dc1b-4024-8909-e9259181059d,Female,21,Cosmetics,4,162.64,Cash,26/02/2023,Istinye Park
27,6b4dc7b2-3ad2-450d-9d3a-aa8f43f5a42f,Male,21,Shoes,2,1200.34,Cash,17/02/2023,Mall of Istanbul
28,13726b57-c4a6-4753-8aca-fa13fefef571,Male,63,Cosmetics,5,203.3,Credit Card,8/8/2022,Kanyon
43,1edd3574-dab3-4a20-95ba-7b2e96886c52,Male,30,Souvenir,2,23.46,Credit Card,8/3/2023,Forum Istanbul
58,cf752faa-b79e-4e5a-bcce-87401b363336,Male,66,Shoes,5,3000.85,Credit Card,2/10/2021,Metrocity
30,727f73a0-8765-483f-924d-4cb4cc58d823,Female,23,Food & Beverage,4,20.92,Cash,22/12/2021,Mall of Istanbul
3,f8a4a015-45a3-4ae6-8b9b-8b5ba8e87533,Female,69,Clothing,1,300.08,Cash,12/9/2021,Metrocity
17,be4be323-fb77-4c7b-88ab-4af89c4096b4,Female,45,Shoes,4,2400.68,Credit Card,23/03/2022,Kanyon
11,c6ccdc15-55be-4688-960a-46abb891a22b,Male,53,Clothing,5,1500.4,Credit Card,11/12/2021,Emaar Square Mall
45,b62e2c9b-4aff-484d-9e9c-bceabc918fdd,Female,50,Books,1,15.15,Cash,29/12/2022,Istinye Park
42,7d594f11-5808-4ae8-ad33-6dc854952884,Female,45,Clothing,3,900.24,Debit Card,8/3/2023,Cevahir AVM
5,023a6bbf-cf02-48fd-aa1c-6eb6812d0b4c,Female,47,Food & Beverage,3,15.69,Debit Card,10/2/2021,Forum Istanbul
7,1b904f41-ff29-46da-ba87-a022fd91c4dd,Female,36,Clothing,1,300.08,Debit Card,10/5/2021,Metrocity
52,9e93a3d8-a9b6-4c10-b1f2-cb914faf451d,Female,61,Food & Beverage,3,15.69,Cash,6/3/2022,Metropol AVM
34,0f29a5dc-7f0e-4022-b4d1-f3b2bba609cd,Female,46,Toys,4,143.36,Credit Card,29/03/2021,Mall of Istanbul
24,a829a101-9c49-465b-a021-3cd388d78936,Male,47,Technology,5,5250.0,Debit Card,4/10/2022,Cevahir AVM
9,b9a0ee70-e608-4938-9c91-9fc711e2d682,Female,38,Clothing,5,1500.4,Cash,4/11/2021,Mall of Istanbul
53,52773b63-74d1-47d0-af53-079cf54dd8d0,Female,41,Clothing,1,300.08,Credit Card,8/11/2022,Kanyon
4,3938a37c-6b1b-48f0-a341-dbd69f34d9a3,Male,29,Clothing,4,1200.32,Cash,17/05/2021,Istinye Park
43,2188faaa-f73b-4f71-b0e1-447de63aff12,Female,58,Cosmetics,3,121.98,Credit Card,16/06/2022,Kanyon
53,5c64faf8-e209-4a0e-b994-866d4789e96f,Male,69,Technology,3,3150.0,Debit Card,24/09/2022,Cevahir AVM
53,a5a8997c-305f-4bfb-815c-b15c719c6ff8,Female,53,Cosmetics,4,162.64,Cash,4/4/2022,Metropol AVM
7,3b392b70-cd4f-44a2-bec2-61c5e930f170,Male,26,Food & Beverage,1,5.23,Cash,18/10/2022,Metrocity
20,5e1ddfc8-b706-42fb-bd2f-b7d59931240c,Male,53,Food & Beverage,1,5.23,Cash,16/10/2021,Mall of Istanbul
49,2eba8eb3-ee61-4ba9-a086-63f0dd93a4c1,Female,63,Clothing,4,1200.32,Credit Card,17/05/2021,Istinye Park
5,5984e97b-b523-4a16-ae90-dd679224f97b,Female,54,Clothing,1,300.08,Credit Card,3/2/2023,Emaar Square Mall
30,40c314ca-8b87-43d2-bf01-f541e1dd1a27,Female,54,Clothing,5,1500.4,Debit Card,15/11/2022,Forum Istanbul
9,8000f2d8-6584-4668-ac01-df1e867d23f8,Male,45,Souvenir,2,23.46,Credit Card,29/07/2021,Istinye Park
1,31fa0e29-2357-4a9b-a706-e89508d4c442,Female,62,Toys,4,143.36,Credit Card,17/07/2021,Kanyon
49,2d3fc5da-c877-4a5c-9967-7a0e958aaa64,Female,18,Clothing,1,300.08,Credit Card,8/3/2022,Viaport Outlet
55,3ca57dd2-9307-456e-81d7-1d3407a5ff1b,Female,44,Shoes,5,3000.85,Credit Card,22/09/2022,Zorlu Center
60,82519f13-50f3-4b6a-890b-dd20d49e6757,Male,50,Clothing,1,300.08,Cash,1/8/2022,Metropol AVM
3,0ef41067-8d6a-47e0-aa84-15d04d4a3c94,Male,31,Clothing,5,1500.4,Credit Card,3/4/2021,Istinye Park
42,65639f07-6fa0-44a3-9ab7-d63db1638052,Male,62,Clothing,5,1500.4,Cash,21/11/2021,Zorlu Center
14,3d8d443f-e8df-408a-b930-4b07a98b4a7e,Female,20,Clothing,5,1500.4,Debit Card,17/09/2021,Kanyon
48,924d48cc-3463-4cd2-9bdd-f863f09c0878,Female,65,Books,5,75.75,Cash,9/8/2022,Mall of Istanbul
33,f360909c-f403-4b29-bfe4-68129855ac8c,Female,63,Souvenir,1,11.73,Cash,8/9/2021,Metrocity
26,674bd4f7-a7e0-4130-b8cd-7dce133f02f2,Female,57,Food & Beverage,4,20.92,Cash,8/10/2021,Mall of Istanbul
52,dd033c81-4d24-47fc-a96f-884af4396f6b,Female,59,Clothing,1,300.08,Debit Card,3/3/2021,Metropol AVM
31,4d30c64a-cf43-4012-906b-cefed7f8b8e9,Female,44,Clothing,4,1200.32,Debit Card,26/12/2021,Zorlu Center
59,57eca723-ff50-4100-b982-ccee35cc0892,Female,63,Cosmetics,5,203.3,Credit Card,13/02/2023,Metropol AVM
42,f4e19fa5-ad9c-4152-af9e-f8a28015d386,Male,65,Clothing,4,1200.32,Cash,4/7/2021,Cevahir AVM
46,843a2098-eede-494f-9857-d24291a632e2,Female,68,Clothing,1,300.08,Cash,26/01/2021,Istinye Park
60,281ddbb4-419d-4a98-bcb3-b9faf5e47260,Female,21,Food & Beverage,2,10.46,Debit Card,5/10/2022,Metropol AVM
24,8c7939f0-496a-4cfc-b42b-90943989dfd5,Female,33,Books,5,75.75,Credit Card,5/4/2021,Mall of Istanbul
